每半小时时间,城市,区县,订单量,是否节假日,天气,GDP,常驻人口
2019/10/25 17:00,武汉市,洪山区,28133,0,Clear,1000,110
2019/10/25 17:00,武汉市,硚口区,7275,0,Clear,600,60
2019/10/25 17:00,武汉市,蔡甸区,23292,0,Clear,400,50
2019/10/25 17:00,武汉市,青山区,4648,0,Clear,500,50
2019/10/25 17:00,武汉市,黄陂区,22952,0,Clear,800,100
2019/10/25 17:30,武汉市,东西湖区,27364,0,Clear,800,60
2019/10/25 17:30,武汉市,新洲区,12994,0,Clear,500,90
2019/10/25 17:30,武汉市,武昌区,25863,0,Clear,1300,120
2019/10/25 17:30,武汉市,汉南区,2809,0,Clear,200,15
2019/10/25 17:30,武汉市,汉阳区,20672,0,Clear,800,65
2019/10/25 17:30,武汉市,江夏区,29702,0,Clear,700,80
2019/10/25 17:30,武汉市,江岸区,17970,0,Clear,1100,100
2019/10/25 17:30,武汉市,江汉区,12809,0,Clear,1200,80
2019/10/25 17:30,武汉市,洪山区,30217,0,Clear,1000,110
2019/10/25 17:30,武汉市,硚口区,10621,0,Clear,600,60
2019/10/25 17:30,武汉市,蔡甸区,24289,0,Clear,400,50
2019/10/25 17:30,武汉市,青山区,4957,0,Clear,500,50
2019/10/25 17:30,武汉市,黄陂区,24755,0,Clear,800,100
2019/10/25 18:00,武汉市,东西湖区,23958,0,Clear,800,60
2019/10/25 18:00,武汉市,新洲区,10309,0,Clear,500,90
2019/10/25 18:00,武汉市,武昌区,26368,0,Clear,1300,120
2019/10/25 18:00,武汉市,汉南区,2753,0,Clear,200,15
2019/10/25 18:00,武汉市,汉阳区,18924,0,Clear,800,65
2019/10/25 18:00,武汉市,江夏区,26010,0,Clear,700,80
2019/10/25 18:00,武汉市,江岸区,18054,0,Clear,1100,100
2019/10/25 18:00,武汉市,江汉区,11175,0,Clear,1200,80
2019/10/25 18:00,武汉市,洪山区,30312,0,Clear,1000,110
2019/10/25 18:00,武汉市,硚口区,6785,0,Clear,600,60
2019/10/25 18:00,武汉市,蔡甸区,22715,0,Clear,400,50
2019/10/25 18:00,武汉市,青山区,4417,0,Clear,500,50
2019/10/25 18:00,武汉市,黄陂区,23550,0,Clear,800,100
2019/10/25 18:30,武汉市,东西湖区,21184,0,Clear,800,60
2019/10/25 18:30,武汉市,新洲区,9656,0,Clear,500,90
2019/10/25 18:30,武汉市,武昌区,24496,0,Clear,1300,120
2019/10/25 18:30,武汉市,汉南区,2018,0,Clear,200,15
2019/10/25 18:30,武汉市,汉阳区,17949,0,Clear,800,65
2019/10/25 18:30,武汉市,江夏区,25398,0,Clear,700,80
2019/10/25 18:30,武汉市,江岸区,16644,0,Clear,1100,100
2019/10/25 18:30,武汉市,江汉区,11245,0,Clear,1200,80
2019/10/25 18:30,武汉市,洪山区,26882,0,Clear,1000,110
2019/10/25 18:30,武汉市,硚口区,8820,0,Clear,600,60
2019/10/25 18:30,武汉市,蔡甸区,22852,0,Clear,400,50
2019/10/25 18:30,武汉市,青山区,4529,0,Clear,500,50
2019/10/25 18:30,武汉市,黄陂区,23216,0,Clear,800,100
2019/10/25 19:00,武汉市,东西湖区,14745,0,Clear,800,60
2019/10/25 19:00,武汉市,新洲区,7433,0,Clear,500,90
2019/10/25 19:00,武汉市,武昌区,17631,0,Clear,1300,120
2019/10/25 19:00,武汉市,汉南区,1542,0,Clear,200,15
2019/10/25 19:00,武汉市,汉阳区,12653,0,Clear,800,65
2019/10/25 19:00,武汉市,江夏区,18644,0,Clear,700,80
2019/10/25 19:00,武汉市,江岸区,12132,0,Clear,1100,100
2019/10/25 19:00,武汉市,江汉区,7579,0,Clear,1200,80
2019/10/25 19:00,武汉市,洪山区,15956,0,Clear,1000,110
2019/10/25 19:00,武汉市,硚口区,4468,0,Clear,600,60
2019/10/25 19:00,武汉市,蔡甸区,16262,0,Clear,400,50
2019/10/25 19:00,武汉市,青山区,3428,0,Clear,500,50
2019/10/25 19:00,武汉市,黄陂区,14659,0,Clear,800,100
2019/10/25 19:30,武汉市,东西湖区,13936,0,Clear,800,60
2019/10/25 19:30,武汉市,新洲区,7094,0,Clear,500,90
2019/10/25 19:30,武汉市,武昌区,15636,0,Clear,1300,120
2019/10/25 19:30,武汉市,汉南区,1277,0,Clear,200,15
2019/10/25 19:30,武汉市,汉阳区,12222,0,Clear,800,65
2019/10/25 19:30,武汉市,江夏区,17437,0,Clear,700,80
2019/10/25 19:30,武汉市,江岸区,9491,0,Clear,1100,100
2019/10/25 19:30,武汉市,江汉区,6318,0,Clear,1200,80
2019/10/25 19:30,武汉市,洪山区,17155,0,Clear,1000,110
2019/10/25 19:30,武汉市,硚口区,4118,0,Clear,600,60
2019/10/25 19:30,武汉市,蔡甸区,15644,0,Clear,400,50
2019/10/25 19:30,武汉市,青山区,2621,0,Clear,500,50
2019/10/25 19:30,武汉市,黄陂区,14671,0,Clear,800,100
2019/10/25 20:00,武汉市,东西湖区,12650,0,Clear,800,60
2019/10/25 20:00,武汉市,新洲区,6950,0,Clear,500,90
2019/10/25 20:00,武汉市,武昌区,14234,0,Clear,1300,120
2019/10/25 20:00,武汉市,汉南区,1388,0,Clear,200,15
2019/10/25 20:00,武汉市,汉阳区,9946,0,Clear,800,65
2019/10/25 20:00,武汉市,江夏区,15334,0,Clear,700,80
2019/10/25 20:00,武汉市,江岸区,8740,0,Clear,1100,100
2019/10/25 20:00,武汉市,江汉区,6598,0,Clear,1200,80
2019/10/25 20:00,武汉市,洪山区,16570,0,Clear,1000,110
2019/10/25 20:00,武汉市,硚口区,4183,0,Clear,600,60
2019/10/25 20:00,武汉市,蔡甸区,14765,0,Clear,400,50
2019/10/25 20:00,武汉市,青山区,2514,0,Clear,500,50
2019/10/25 20:00,武汉市,黄陂区,13498,0,Clear,800,100
2019/10/25 20:30,武汉市,东西湖区,12185,0,Clear,800,60
2019/10/25 20:30,武汉市,新洲区,6481,0,Clear,500,90
2019/10/25 20:30,武汉市,武昌区,14799,0,Clear,1300,120
2019/10/25 20:30,武汉市,汉南区,1216,0,Clear,200,15
2019/10/25 20:30,武汉市,汉阳区,10260,0,Clear,800,65
2019/10/25 20:30,武汉市,江夏区,15360,0,Clear,700,80
2019/10/25 20:30,武汉市,江岸区,8605,0,Clear,1100,100
2019/10/25 20:30,武汉市,江汉区,5820,0,Clear,1200,80
2019/10/25 20:30,武汉市,洪山区,16161,0,Clear,1000,110
2019/10/25 20:30,武汉市,硚口区,3814,0,Clear,600,60
2019/10/25 20:30,武汉市,蔡甸区,12977,0,Clear,400,50
2019/10/25 20:30,武汉市,青山区,2356,0,Clear,500,50
2019/10/25 20:30,武汉市,黄陂区,12434,0,Clear,800,100
2019/10/25 21:00,武汉市,东西湖区,12697,0,Clear,800,60
2019/10/25 21:00,武汉市,新洲区,6283,0,Clear,500,90
2019/10/25 21:00,武汉市,武昌区,14536,0,Clear,1300,120
2019/10/25 21:00,武汉市,汉南区,1073,0,Clear,200,15
2019/10/25 21:00,武汉市,汉阳区,9093,0,Clear,800,65
2019/10/25 21:00,武汉市,江夏区,15716,0,Clear,700,80
2019/10/25 21:00,武汉市,江岸区,8308,0,Clear,1100,100
2019/10/25 21:00,武汉市,江汉区,6255,0,Clear,1200,80
2019/10/25 21:00,武汉市,洪山区,15751,0,Clear,1000,110
2019/10/25 21:00,武汉市,硚口区,3840,0,Clear,600,60
2019/10/25 21:00,武汉市,蔡甸区,12858,0,Clear,400,50
2019/10/25 21:00,武汉市,青山区,2680,0,Clear,500,50
2019/10/25 21:00,武汉市,黄陂区,12818,0,Clear,800,100
2019/10/25 21:30,武汉市,东西湖区,12280,0,Clear,800,60
2019/10/25 21:30,武汉市,新洲区,5478,0,Clear,500,90
2019/10/25 21:30,武汉市,武昌区,15417,0,Clear,1300,120
2019/10/25 21:30,武汉市,汉南区,961,0,Clear,200,15
2019/10/25 21:30,武汉市,汉阳区,9026,0,Clear,800,65
2019/10/25 21:30,武汉市,江夏区,14391,0,Clear,700,80
2019/10/25 21:30,武汉市,江岸区,8040,0,Clear,1100,100
2019/10/25 21:30,武汉市,江汉区,5609,0,Clear,1200,80
2019/10/25 21:30,武汉市,洪山区,14452,0,Clear,1000,110
2019/10/25 21:30,武汉市,硚口区,3727,0,Clear,600,60
2019/10/25 21:30,武汉市,蔡甸区,13681,0,Clear,400,50
2019/10/25 21:30,武汉市,青山区,2261,0,Clear,500,50
2019/10/25 21:30,武汉市,黄陂区,11183,0,Clear,800,100
2019/10/25 22:00,武汉市,东西湖区,11449,0,Clear,800,60
2019/10/25 22:00,武汉市,新洲区,4905,0,Clear,500,90
2019/10/25 22:00,武汉市,武昌区,13472,0,Clear,1300,120
2019/10/25 22:00,武汉市,汉南区,825,0,Clear,200,15
2019/10/25 22:00,武汉市,汉阳区,9244,0,Clear,800,65
2019/10/25 22:00,武汉市,江夏区,14210,0,Clear,700,80
2019/10/25 22:00,武汉市,江岸区,7470,0,Clear,1100,100
2019/10/25 22:00,武汉市,江汉区,5228,0,Clear,1200,80
2019/10/25 22:00,武汉市,洪山区,16155,0,Clear,1000,110
2019/10/25 22:00,武汉市,硚口区,3527,0,Clear,600,60
2019/10/25 22:00,武汉市,蔡甸区,12628,0,Clear,400,50
2019/10/25 22:00,武汉市,青山区,2063,0,Clear,500,50
2019/10/25 22:00,武汉市,黄陂区,9281,0,Clear,800,100
2019/10/25 22:30,武汉市,东西湖区,9554,0,Clear,800,60
2019/10/25 22:30,武汉市,新洲区,4488,0,Clear,500,90
2019/10/25 22:30,武汉市,武昌区,10739,0,Clear,1300,120
2019/10/25 22:30,武汉市,汉南区,723,0,Clear,200,15
2019/10/25 22:30,武汉市,汉阳区,7557,0,Clear,800,65
2019/10/25 22:30,武汉市,江夏区,13184,0,Clear,700,80
2019/10/25 22:30,武汉市,江岸区,5899,0,Clear,1100,100
2019/10/25 22:30,武汉市,江汉区,4933,0,Clear,1200,80
2019/10/25 22:30,武汉市,洪山区,14262,0,Clear,1000,110
2019/10/25 22:30,武汉市,硚口区,2429,0,Clear,600,60
2019/10/25 22:30,武汉市,蔡甸区,11787,0,Clear,400,50
2019/10/25 22:30,武汉市,青山区,1920,0,Clear,500,50
2019/10/25 22:30,武汉市,黄陂区,8488,0,Clear,800,100
2019/10/25 23:00,武汉市,东西湖区,7955,0,Clear,800,60
2019/10/25 23:00,武汉市,新洲区,3641,0,Clear,500,90
2019/10/25 23:00,武汉市,武昌区,9284,0,Clear,1300,120
2019/10/25 23:00,武汉市,汉南区,662,0,Clear,200,15
2019/10/25 23:00,武汉市,汉阳区,7174,0,Clear,800,65
2019/10/25 23:00,武汉市,江夏区,11655,0,Clear,700,80
2019/10/25 23:00,武汉市,江岸区,5082,0,Clear,1100,100
2019/10/25 23:00,武汉市,江汉区,3582,0,Clear,1200,80
2019/10/25 23:00,武汉市,洪山区,10531,0,Clear,1000,110
2019/10/25 23:00,武汉市,硚口区,2338,0,Clear,600,60
2019/10/25 23:00,武汉市,蔡甸区,9725,0,Clear,400,50
2019/10/25 23:00,武汉市,青山区,1611,0,Clear,500,50
2019/10/25 23:00,武汉市,黄陂区,7791,0,Clear,800,100
2019/10/25 23:30,武汉市,东西湖区,7474,0,Clear,800,60
2019/10/25 23:30,武汉市,新洲区,3210,0,Clear,500,90
2019/10/25 23:30,武汉市,武昌区,6983,0,Clear,1300,120
2019/10/25 23:30,武汉市,汉南区,502,0,Clear,200,15
2019/10/25 23:30,武汉市,汉阳区,5119,0,Clear,800,65
2019/10/25 23:30,武汉市,江夏区,9646,0,Clear,700,80
2019/10/25 23:30,武汉市,江岸区,4021,0,Clear,1100,100
2019/10/25 23:30,武汉市,江汉区,2979,0,Clear,1200,80
2019/10/25 23:30,武汉市,洪山区,8148,0,Clear,1000,110
2019/10/25 23:30,武汉市,硚口区,2450,0,Clear,600,60
2019/10/25 23:30,武汉市,蔡甸区,9192,0,Clear,400,50
2019/10/25 23:30,武汉市,青山区,1506,0,Clear,500,50
2019/10/25 23:30,武汉市,黄陂区,7879,0,Clear,800,100
2019/10/26 0:00,武汉市,东西湖区,6134,0,Clear,800,60
2019/10/26 0:00,武汉市,新洲区,3334,0,Clear,500,90
2019/10/26 0:00,武汉市,武昌区,4919,0,Clear,1300,120
2019/10/26 0:00,武汉市,汉南区,456,0,Clear,200,15
2019/10/26 0:00,武汉市,汉阳区,4594,0,Clear,800,65
2019/10/26 0:00,武汉市,江夏区,9510,0,Clear,700,80
2019/10/26 0:00,武汉市,江岸区,4006,0,Clear,1100,100
2019/10/26 0:00,武汉市,江汉区,3055,0,Clear,1200,80
2019/10/26 0:00,武汉市,洪山区,6908,0,Clear,1000,110
2019/10/26 0:00,武汉市,硚口区,1512,0,Clear,600,60
2019/10/26 0:00,武汉市,蔡甸区,7167,0,Clear,400,50
2019/10/26 0:00,武汉市,青山区,1634,0,Clear,500,50
2019/10/26 0:00,武汉市,黄陂区,6338,0,Clear,800,100
2019/10/26 0:30,武汉市,东西湖区,5602,0,Clear,800,60
2019/10/26 0:30,武汉市,新洲区,2743,0,Clear,500,90
2019/10/26 0:30,武汉市,武昌区,4071,0,Clear,1300,120
2019/10/26 0:30,武汉市,汉南区,276,0,Clear,200,15
2019/10/26 0:30,武汉市,汉阳区,3538,0,Clear,800,65
2019/10/26 0:30,武汉市,江夏区,7522,0,Clear,700,80
2019/10/26 0:30,武汉市,江岸区,3091,0,Clear,1100,100
2019/10/26 0:30,武汉市,江汉区,2164,0,Clear,1200,80
2019/10/26 0:30,武汉市,洪山区,5585,0,Clear,1000,110
2019/10/26 0:30,武汉市,硚口区,1114,0,Clear,600,60
2019/10/26 0:30,武汉市,蔡甸区,5431,0,Clear,400,50
2019/10/26 0:30,武汉市,青山区,1550,0,Clear,500,50
2019/10/26 0:30,武汉市,黄陂区,5924,0,Clear,800,100
2019/10/26 1:00,武汉市,东西湖区,4874,0,Clear,800,60
2019/10/26 1:00,武汉市,新洲区,2962,0,Clear,500,90
2019/10/26 1:00,武汉市,武昌区,3705,0,Clear,1300,120
2019/10/26 1:00,武汉市,汉南区,142,0,Clear,200,15
2019/10/26 1:00,武汉市,汉阳区,2830,0,Clear,800,65
2019/10/26 1:00,武汉市,江夏区,6819,0,Clear,700,80
2019/10/26 1:00,武汉市,江岸区,2278,0,Clear,1100,100
2019/10/26 1:00,武汉市,江汉区,1805,0,Clear,1200,80
2019/10/26 1:00,武汉市,洪山区,4634,0,Clear,1000,110
2019/10/26 1:00,武汉市,硚口区,1117,0,Clear,600,60
2019/10/26 1:00,武汉市,蔡甸区,5230,0,Clear,400,50
2019/10/26 1:00,武汉市,青山区,1299,0,Clear,500,50
2019/10/26 1:00,武汉市,黄陂区,5489,0,Clear,800,100
2019/10/26 1:30,武汉市,东西湖区,4602,0,Clear,800,60
2019/10/26 1:30,武汉市,新洲区,2673,0,Clear,500,90
2019/10/26 1:30,武汉市,武昌区,2882,0,Clear,1300,120
2019/10/26 1:30,武汉市,汉南区,206,0,Clear,200,15
2019/10/26 1:30,武汉市,汉阳区,2375,0,Clear,800,65
2019/10/26 1:30,武汉市,江夏区,5542,0,Clear,700,80
2019/10/26 1:30,武汉市,江岸区,1887,0,Clear,1100,100
2019/10/26 1:30,武汉市,江汉区,1430,0,Clear,1200,80
2019/10/26 1:30,武汉市,洪山区,4127,0,Clear,1000,110
2019/10/26 1:30,武汉市,硚口区,933,0,Clear,600,60
2019/10/26 1:30,武汉市,蔡甸区,4666,0,Clear,400,50
2019/10/26 1:30,武汉市,青山区,1428,0,Clear,500,50
2019/10/26 1:30,武汉市,黄陂区,5711,0,Clear,800,100
2019/10/26 2:00,武汉市,东西湖区,4611,0,Clear,800,60
2019/10/26 2:00,武汉市,新洲区,2613,0,Clear,500,90
2019/10/26 2:00,武汉市,武昌区,2437,0,Clear,1300,120
2019/10/26 2:00,武汉市,汉南区,250,0,Clear,200,15
2019/10/26 2:00,武汉市,汉阳区,1747,0,Clear,800,65
2019/10/26 2:00,武汉市,江夏区,5575,0,Clear,700,80
2019/10/26 2:00,武汉市,江岸区,1547,0,Clear,1100,100
2019/10/26 2:00,武汉市,江汉区,1132,0,Clear,1200,80
2019/10/26 2:00,武汉市,洪山区,3588,0,Clear,1000,110
2019/10/26 2:00,武汉市,硚口区,709,0,Clear,600,60
2019/10/26 2:00,武汉市,蔡甸区,3741,0,Clear,400,50
2019/10/26 2:00,武汉市,青山区,960,0,Clear,500,50
2019/10/26 2:00,武汉市,黄陂区,4774,0,Clear,800,100
2019/10/26 2:30,武汉市,东西湖区,4038,0,Clear,800,60
2019/10/26 2:30,武汉市,新洲区,3015,0,Clear,500,90
2019/10/26 2:30,武汉市,武昌区,2142,0,Clear,1300,120
2019/10/26 2:30,武汉市,汉南区,267,0,Clear,200,15
2019/10/26 2:30,武汉市,汉阳区,1503,0,Clear,800,65
2019/10/26 2:30,武汉市,江夏区,5108,0,Clear,700,80
2019/10/26 2:30,武汉市,江岸区,1396,0,Clear,1100,100
2019/10/26 2:30,武汉市,江汉区,861,0,Clear,1200,80
2019/10/26 2:30,武汉市,洪山区,3053,0,Clear,1000,110
2019/10/26 2:30,武汉市,硚口区,671,0,Clear,600,60
2019/10/26 2:30,武汉市,蔡甸区,3317,0,Clear,400,50
2019/10/26 2:30,武汉市,青山区,907,0,Clear,500,50
2019/10/26 2:30,武汉市,黄陂区,4363,0,Clear,800,100
2019/10/26 3:00,武汉市,东西湖区,4003,0,Clear,800,60
2019/10/26 3:00,武汉市,新洲区,2644,0,Clear,500,90
2019/10/26 3:00,武汉市,武昌区,1789,0,Clear,1300,120
2019/10/26 3:00,武汉市,汉南区,129,0,Clear,200,15
2019/10/26 3:00,武汉市,汉阳区,1475,0,Clear,800,65
2019/10/26 3:00,武汉市,江夏区,5243,0,Clear,700,80
2019/10/26 3:00,武汉市,江岸区,1204,0,Clear,1100,100
2019/10/26 3:00,武汉市,江汉区,688,0,Clear,1200,80
2019/10/26 3:00,武汉市,洪山区,2899,0,Clear,1000,110
2019/10/26 3:00,武汉市,硚口区,641,0,Clear,600,60
2019/10/26 3:00,武汉市,蔡甸区,2945,0,Clear,400,50
2019/10/26 3:00,武汉市,青山区,890,0,Clear,500,50
2019/10/26 3:00,武汉市,黄陂区,4385,0,Clear,800,100
2019/10/26 3:30,武汉市,东西湖区,3625,0,Clear,800,60
2019/10/26 3:30,武汉市,新洲区,2136,0,Clear,500,90
2019/10/26 3:30,武汉市,武昌区,1440,0,Clear,1300,120
2019/10/26 3:30,武汉市,汉南区,179,0,Clear,200,15
2019/10/26 3:30,武汉市,汉阳区,1390,0,Clear,800,65
2019/10/26 3:30,武汉市,江夏区,4545,0,Clear,700,80
2019/10/26 3:30,武汉市,江岸区,1251,0,Clear,1100,100
2019/10/26 3:30,武汉市,江汉区,793,0,Clear,1200,80
2019/10/26 3:30,武汉市,洪山区,2753,0,Clear,1000,110
2019/10/26 3:30,武汉市,硚口区,648,0,Clear,600,60
2019/10/26 3:30,武汉市,蔡甸区,3144,0,Clear,400,50
2019/10/26 3:30,武汉市,青山区,709,0,Clear,500,50
2019/10/26 3:30,武汉市,黄陂区,3690,0,Clear,800,100
2019/10/26 4:00,武汉市,东西湖区,3655,0,Clear,800,60
2019/10/26 4:00,武汉市,新洲区,2266,0,Clear,500,90
2019/10/26 4:00,武汉市,武昌区,1557,0,Clear,1300,120
2019/10/26 4:00,武汉市,汉南区,364,0,Clear,200,15
2019/10/26 4:00,武汉市,汉阳区,1058,0,Clear,800,65
2019/10/26 4:00,武汉市,江夏区,4940,0,Clear,700,80
2019/10/26 4:00,武汉市,江岸区,1012,0,Clear,1100,100
2019/10/26 4:00,武汉市,江汉区,649,0,Clear,1200,80
2019/10/26 4:00,武汉市,洪山区,2597,0,Clear,1000,110
2019/10/26 4:00,武汉市,硚口区,534,0,Clear,600,60
2019/10/26 4:00,武汉市,蔡甸区,3446,0,Clear,400,50
2019/10/26 4:00,武汉市,青山区,768,0,Clear,500,50
2019/10/26 4:00,武汉市,黄陂区,3318,0,Clear,800,100
2019/10/26 4:30,武汉市,东西湖区,3504,0,Clear,800,60
2019/10/26 4:30,武汉市,新洲区,1872,0,Clear,500,90
2019/10/26 4:30,武汉市,武昌区,1272,0,Clear,1300,120
2019/10/26 4:30,武汉市,汉南区,304,0,Clear,200,15
2019/10/26 4:30,武汉市,汉阳区,879,0,Clear,800,65
2019/10/26 4:30,武汉市,江夏区,5336,0,Clear,700,80
2019/10/26 4:30,武汉市,江岸区,1087,0,Clear,1100,100
2019/10/26 4:30,武汉市,江汉区,623,0,Clear,1200,80
2019/10/26 4:30,武汉市,洪山区,2270,0,Clear,1000,110
2019/10/26 4:30,武汉市,硚口区,434,0,Clear,600,60
2019/10/26 4:30,武汉市,蔡甸区,3549,0,Clear,400,50
2019/10/26 4:30,武汉市,青山区,674,0,Clear,500,50
2019/10/26 4:30,武汉市,黄陂区,3627,0,Clear,800,100
2019/10/26 5:00,武汉市,东西湖区,5065,0,Clear,800,60
2019/10/26 5:00,武汉市,新洲区,2380,0,Clear,500,90
2019/10/26 5:00,武汉市,武昌区,1770,0,Clear,1300,120
2019/10/26 5:00,武汉市,汉南区,280,0,Clear,200,15
2019/10/26 5:00,武汉市,汉阳区,1283,0,Clear,800,65
2019/10/26 5:00,武汉市,江夏区,5737,0,Clear,700,80
2019/10/26 5:00,武汉市,江岸区,1395,0,Clear,1100,100
2019/10/26 5:00,武汉市,江汉区,915,0,Clear,1200,80
2019/10/26 5:00,武汉市,洪山区,2719,0,Clear,1000,110
2019/10/26 5:00,武汉市,硚口区,641,0,Clear,600,60
2019/10/26 5:00,武汉市,蔡甸区,4107,0,Clear,400,50
2019/10/26 5:00,武汉市,青山区,622,0,Clear,500,50
2019/10/26 5:00,武汉市,黄陂区,4490,0,Clear,800,100
2019/10/26 5:30,武汉市,东西湖区,5765,0,Clear,800,60
2019/10/26 5:30,武汉市,新洲区,2887,0,Clear,500,90
2019/10/26 5:30,武汉市,武昌区,1981,0,Clear,1300,120
2019/10/26 5:30,武汉市,汉南区,540,0,Clear,200,15
2019/10/26 5:30,武汉市,汉阳区,1808,0,Clear,800,65
2019/10/26 5:30,武汉市,江夏区,6286,0,Clear,700,80
2019/10/26 5:30,武汉市,江岸区,1631,0,Clear,1100,100
2019/10/26 5:30,武汉市,江汉区,1480,0,Clear,1200,80
2019/10/26 5:30,武汉市,洪山区,3615,0,Clear,1000,110
2019/10/26 5:30,武汉市,硚口区,730,0,Clear,600,60
2019/10/26 5:30,武汉市,蔡甸区,4966,0,Clear,400,50
2019/10/26 5:30,武汉市,青山区,806,0,Clear,500,50
2019/10/26 5:30,武汉市,黄陂区,5481,0,Clear,800,100
2019/10/26 6:00,武汉市,东西湖区,6602,0,Clear,800,60
2019/10/26 6:00,武汉市,新洲区,3519,0,Clear,500,90
2019/10/26 6:00,武汉市,武昌区,3530,0,Clear,1300,120
2019/10/26 6:00,武汉市,汉南区,503,0,Clear,200,15
2019/10/26 6:00,武汉市,汉阳区,2998,0,Clear,800,65
2019/10/26 6:00,武汉市,江夏区,7115,0,Clear,700,80
2019/10/26 6:00,武汉市,江岸区,2453,0,Clear,1100,100
2019/10/26 6:00,武汉市,江汉区,2032,0,Clear,1200,80
2019/10/26 6:00,武汉市,洪山区,4790,0,Clear,1000,110
2019/10/26 6:00,武汉市,硚口区,1162,0,Clear,600,60
2019/10/26 6:00,武汉市,蔡甸区,7317,0,Clear,400,50
2019/10/26 6:00,武汉市,青山区,1330,0,Clear,500,50
2019/10/26 6:00,武汉市,黄陂区,7357,0,Clear,800,100
2019/10/26 6:30,武汉市,东西湖区,8740,0,Clear,800,60
2019/10/26 6:30,武汉市,新洲区,4929,0,Clear,500,90
2019/10/26 6:30,武汉市,武昌区,6706,0,Clear,1300,120
2019/10/26 6:30,武汉市,汉南区,856,0,Clear,200,15
2019/10/26 6:30,武汉市,汉阳区,5092,0,Clear,800,65
2019/10/26 6:30,武汉市,江夏区,9638,0,Clear,700,80
2019/10/26 6:30,武汉市,江岸区,3961,0,Clear,1100,100
2019/10/26 6:30,武汉市,江汉区,2670,0,Clear,1200,80
2019/10/26 6:30,武汉市,洪山区,7271,0,Clear,1000,110
2019/10/26 6:30,武汉市,硚口区,2643,0,Clear,600,60
2019/10/26 6:30,武汉市,蔡甸区,10700,0,Clear,400,50
2019/10/26 6:30,武汉市,青山区,1818,0,Clear,500,50
2019/10/26 6:30,武汉市,黄陂区,8794,0,Clear,800,100
2019/10/26 7:00,武汉市,东西湖区,13910,0,Clear,800,60
2019/10/26 7:00,武汉市,新洲区,7661,0,Clear,500,90
2019/10/26 7:00,武汉市,武昌区,11872,0,Clear,1300,120
2019/10/26 7:00,武汉市,汉南区,1760,0,Clear,200,15
2019/10/26 7:00,武汉市,汉阳区,11619,0,Clear,800,65
2019/10/26 7:00,武汉市,江夏区,18031,0,Clear,700,80
2019/10/26 7:00,武汉市,江岸区,7231,0,Clear,1100,100
2019/10/26 7:00,武汉市,江汉区,5838,0,Clear,1200,80
2019/10/26 7:00,武汉市,洪山区,13865,0,Clear,1000,110
2019/10/26 7:00,武汉市,硚口区,3649,0,Clear,600,60
2019/10/26 7:00,武汉市,蔡甸区,15754,0,Clear,400,50
2019/10/26 7:00,武汉市,青山区,3301,0,Clear,500,50
2019/10/26 7:00,武汉市,黄陂区,13160,0,Clear,800,100
2019/10/26 7:30,武汉市,东西湖区,18820,0,Clear,800,60
2019/10/26 7:30,武汉市,新洲区,8601,0,Clear,500,90
2019/10/26 7:30,武汉市,武昌区,14409,0,Clear,1300,120
2019/10/26 7:30,武汉市,汉南区,2191,0,Clear,200,15
2019/10/26 7:30,武汉市,汉阳区,12242,0,Clear,800,65
2019/10/26 7:30,武汉市,江夏区,19714,0,Clear,700,80
2019/10/26 7:30,武汉市,江岸区,10748,0,Clear,1100,100
2019/10/26 7:30,武汉市,江汉区,6545,0,Clear,1200,80
2019/10/26 7:30,武汉市,洪山区,19375,0,Clear,1000,110
2019/10/26 7:30,武汉市,硚口区,5021,0,Clear,600,60
2019/10/26 7:30,武汉市,蔡甸区,22391,0,Clear,400,50
2019/10/26 7:30,武汉市,青山区,4100,0,Clear,500,50
2019/10/26 7:30,武汉市,黄陂区,14525,0,Clear,800,100
2019/10/26 8:00,武汉市,东西湖区,19453,0,Clear,800,60
2019/10/26 8:00,武汉市,新洲区,9967,0,Clear,500,90
2019/10/26 8:00,武汉市,武昌区,17752,0,Clear,1300,120
2019/10/26 8:00,武汉市,汉南区,2730,0,Clear,200,15
2019/10/26 8:00,武汉市,汉阳区,16015,0,Clear,800,65
2019/10/26 8:00,武汉市,江夏区,24234,0,Clear,700,80
2019/10/26 8:00,武汉市,江岸区,11950,0,Clear,1100,100
2019/10/26 8:00,武汉市,江汉区,7840,0,Clear,1200,80
2019/10/26 8:00,武汉市,洪山区,21552,0,Clear,1000,110
2019/10/26 8:00,武汉市,硚口区,5228,0,Clear,600,60
2019/10/26 8:00,武汉市,蔡甸区,24183,0,Clear,400,50
2019/10/26 8:00,武汉市,青山区,4520,0,Clear,500,50
2019/10/26 8:00,武汉市,黄陂区,18790,0,Clear,800,100
2019/10/26 8:30,武汉市,东西湖区,21066,0,Clear,800,60
2019/10/26 8:30,武汉市,新洲区,9807,0,Clear,500,90
2019/10/26 8:30,武汉市,武昌区,18685,0,Clear,1300,120
2019/10/26 8:30,武汉市,汉南区,2468,0,Clear,200,15
2019/10/26 8:30,武汉市,汉阳区,15439,0,Clear,800,65
2019/10/26 8:30,武汉市,江夏区,24336,0,Clear,700,80
2019/10/26 8:30,武汉市,江岸区,13020,0,Clear,1100,100
2019/10/26 8:30,武汉市,江汉区,10397,0,Clear,1200,80
2019/10/26 8:30,武汉市,洪山区,23564,0,Clear,1000,110
